ntaxa	mntd.obs	mntd.rand.mean	mntd.rand.sd	mntd.obs.rank	mntd.obs.z	mntd.obs.p	runs
Magnastigma hirsuta	1	NA	NA	NA	NA	NA	NA	99
Magneuptychia alcinoe	1	NA	NA	NA	NA	NA	NA	99
Magneuptychia libye	1	NA	NA	NA	NA	NA	NA	99
Magneuptychia ocnus	1	NA	NA	NA	NA	NA	NA	99
Mahathala ameria	2	247.469009	264.602557464646	72.3652223222926	33	-0.236764953036956	0.33	99
Manataria hercyna	1	NA	NA	NA	NA	NA	NA	99
Mandarinia regalis	1	NA	NA	NA	NA	NA	NA	99
Maniola jurtina	1	NA	NA	NA	NA	NA	NA	99
Manto hypoleuca	2	247.46991	270.910908232323	90.7376867646023	59	-0.25833806291685	0.59	99
Marpesia eleuchea	1	NA	NA	NA	NA	NA	NA	99
Matapa aria	1	NA	NA	NA	NA	NA	NA	99
Mathania aureomaculata	1	NA	NA	NA	NA	NA	NA	99
Maurus vogelii	2	237.157869	270.016280333333	91.0853637176247	23	-0.360743043582702	0.23	99
Mcclungia cymo	1	NA	NA	NA	NA	NA	NA	99
Meandrusa lachinus	1	NA	NA	NA	NA	NA	NA	99
Mechanitis lysimnia	1	NA	NA	NA	NA	NA	NA	99
Mechanitis polymnia	1	NA	NA	NA	NA	NA	NA	99
Megathymus streckeri	1	NA	NA	NA	NA	NA	NA	99
Megathymus ursus	1	NA	NA	NA	NA	NA	NA	99
Megathymus yuccae	1	NA	NA	NA	NA	NA	NA	99
Megeuptychia antonoe	1	NA	NA	NA	NA	NA	NA	99
Megisba malaya	3	233.434263	252.238341538721	51.3890500632197	27	-0.365916056350282	0.27	99
Megisto cymela	2	187.64298	287.314349030303	117.096181261083	2	-0.851192310089693	0.02	99
Megisto rubricata	2	178.164	269.934217454545	91.2011704580882	2	-1.00623947032257	0.02	99
Melampias huebneri	1	NA	NA	NA	NA	NA	NA	99
Melanargia galathea	2	178.164	269.934217454545	91.2011704580882	2	-1.00623947032257	0.02	99
Melanis pixe	1	NA	NA	NA	NA	NA	NA	99
Melanitis leda	2	187.64298	287.314349030303	117.096181261083	2	-0.851192310089693	0.02	99
Melanocyma faunula	1	NA	NA	NA	NA	NA	NA	99
Melanolycaena altimontana	2	247.468899	269.945668161616	91.618919314044	34	-0.245328905098434	0.34	99
Melete lycimnia	1	NA	NA	NA	NA	NA	NA	99
Melinaea menophilus	1	NA	NA	NA	NA	NA	NA	99
Melitaea cinxia	3	141.738033333333	256.111261636364	45.4707735641322	2	-2.51531300961304	0.02	99
Melphinyet flavina	1	NA	NA	NA	NA	NA	NA	99
Melphinyet tarace	1	NA	NA	NA	NA	NA	NA	99
Memphis pithyusa	1	NA	NA	NA	NA	NA	NA	99
Mesene croceella	1	NA	NA	NA	NA	NA	NA	99
Mesene phareus	2	237.158162	267.62844949495	91.5939724451289	23	-0.332666950472132	0.23	99
Mesodina halyzia	1	NA	NA	NA	NA	NA	NA	99
Mesosemia grandis	1	NA	NA	NA	NA	NA	NA	99
Mesoxantha ethosea	2	247.469241	257.64885759596	63.3536216172068	40	-0.160679316132337	0.4	99
Mestra dorcas	1	NA	NA	NA	NA	NA	NA	99
Metacharis umbrata	1	NA	NA	NA	NA	NA	NA	99
Metamorpha elissa	1	NA	NA	NA	NA	NA	NA	99
Methona themisto	4	207.789416	243.448591919192	39.4656021330361	14	-0.903550788329214	0.14	99
Metisella metis	1	NA	NA	NA	NA	NA	NA	99
Meza meza	1	NA	NA	NA	NA	NA	NA	99
Michaelus ira	1	NA	NA	NA	NA	NA	NA	99
Microceris variicolor	1	NA	NA	NA	NA	NA	NA	99
Microtia elva	1	NA	NA	NA	NA	NA	NA	99
Miletus symethus	0	NA	NA	NA	NA	NA	NA	99
Mimathyma chevana	1	NA	NA	NA	NA	NA	NA	99
Mimeresia libentina	0	NA	NA	NA	NA	NA	NA	99
Mimoides xynias	1	NA	NA	NA	NA	NA	NA	99
Mimoniades ocyalus	1	NA	NA	NA	NA	NA	NA	99
Ministrymon leda	1	NA	NA	NA	NA	NA	NA	99
Minois dryas	2	187.64298	287.314349030303	117.096181261083	2	-0.851192310089693	0.02	99
Mnasilus allubita	1	NA	NA	NA	NA	NA	NA	99
Moduza procris	1	NA	NA	NA	NA	NA	NA	99
Moeros moeros	1	NA	NA	NA	NA	NA	NA	99
Monza punctata	1	NA	NA	NA	NA	NA	NA	99
Morpho helenor	6	208.731578166667	240.207935498317	37.5874319771904	12	-0.837417074695366	0.12	99
Morphopsis albertisi	3	210.79395	246.321357811448	39.8782773698899	13	-0.890896251157349	0.13	99
Morvina morvus	1	NA	NA	NA	NA	NA	NA	99
Morys compta	1	NA	NA	NA	NA	NA	NA	99
Mota massyla	1	NA	NA	NA	NA	NA	NA	99
Motasingha trimaculata	2	213.46811	278.590013242424	96.3319137954589	4	-0.676015877569892	0.04	99
Mycalesis francisca	1	NA	NA	NA	NA	NA	NA	99
Mycalesis tagala	1	NA	NA	NA	NA	NA	NA	99
Mygona irmina	1	NA	NA	NA	NA	NA	NA	99
Mylothris chloris	2	162.945508	267.613677111111	81.0524981689692	1	-1.29136265353488	0.01	99
Myrina silenus	1	NA	NA	NA	NA	NA	NA	99
Myscelia cyaniris	1	NA	NA	NA	NA	NA	NA	99
Myscelia orsis	1	NA	NA	NA	NA	NA	NA	99
Myscelus amystis	2	158.29681	285.131543787879	118.689890402221	2	-1.06862289077913	0.02	99
Myscelus belti	1	NA	NA	NA	NA	NA	NA	99
Myscelus epimachia	1	NA	NA	NA	NA	NA	NA	99
Myscelus nobilis	1	NA	NA	NA	NA	NA	NA	99
Mysoria barcastus	1	NA	NA	NA	NA	NA	NA	99
Nabokovia faga	1	NA	NA	NA	NA	NA	NA	99
Nacaduba kurava	6	160.712589666667	238.849483823232	35.5758320082142	2	-2.19634762550387	0.02	99
Napaea eucharila	1	NA	NA	NA	NA	NA	NA	99
Napeocles jucunda	1	NA	NA	NA	NA	NA	NA	99
Narcosius colossus	2	271.824702	259.659400949495	61.1567940456587	87	0.198919862303812	0.87	99
Nascus phocus	2	158.29681	285.131543787879	118.689890402221	2	-1.06862289077913	0.02	99
Nastra julia	1	NA	NA	NA	NA	NA	NA	99
Nathalis iole	5	205.167534	244.301192652525	38.6414399068053	9	-1.01273810569448	0.09	99
Neita neita	1	NA	NA	NA	NA	NA	NA	99
Nelia nemyroides	1	NA	NA	NA	NA	NA	NA	99
Neocoenyra duplex	1	NA	NA	NA	NA	NA	NA	99
Neohesperilla croceus	1	NA	NA	NA	NA	NA	NA	99
Neohesperilla xanthomera	1	NA	NA	NA	NA	NA	NA	99
Neolucia agricola	1	NA	NA	NA	NA	NA	NA	99
Neolysandra diana	1	NA	NA	NA	NA	NA	NA	99
Neominois ridingsii	1	NA	NA	NA	NA	NA	NA	99
Neomyrina nivea	3	248.713825666667	245.264116154882	37.094514696133	62	0.0929978337779448	0.62	99
Neonympha areolatus	2	187.64298	287.314349030303	117.096181261083	2	-0.851192310089693	0.02	99
Neophasia menapia	1	NA	NA	NA	NA	NA	NA	99
Neopithecops zalmora	2	247.468504	256.130336838384	46.6788260811163	23	-0.185562353760391	0.23	99
Neorina crishna	1	NA	NA	NA	NA	NA	NA	99
Neoxeniades braesia	1	NA	NA	NA	NA	NA	NA	99
Neozephyrus japonica	1	NA	NA	NA	NA	NA	NA	99
Neozephyrus orientalis	1	NA	NA	NA	NA	NA	NA	99
Neptidopsis ophione	1	NA	NA	NA	NA	NA	NA	99
Neptis sappho	5	190.0460926	248.105505793939	42.0254535593247	4	-1.3815297225045	0.04	99
Neruda aoede	1	NA	NA	NA	NA	NA	NA	99
Nesolycaena albosericea	1	NA	NA	NA	NA	NA	NA	99
Nesoxenica leprea	1	NA	NA	NA	NA	NA	NA	99
Nessaea aglaura	1	NA	NA	NA	NA	NA	NA	99
Netrobalane canopus	1	NA	NA	NA	NA	NA	NA	99
Netrocoryne repanda	8	269.6625335	233.839274426768	28.9250289565137	85	1.23848654143405	0.85	99
Neurellipes lusones	1	NA	NA	NA	NA	NA	NA	99
Nica flavilla	1	NA	NA	NA	NA	NA	NA	99
Ninguta schrenkii	2	187.64298	287.314349030303	117.096181261083	2	-0.851192310089693	0.02	99
Niphanda fusca	0	NA	NA	NA	NA	NA	NA	99
Noctuana haematospila	1	NA	NA	NA	NA	NA	NA	99
Nosea hainanensis	1	NA	NA	NA	NA	NA	NA	99
Notheme erota	1	NA	NA	NA	NA	NA	NA	99
Nothodanis schaeffera	1	NA	NA	NA	NA	NA	NA	99
Notocrypta curvifascia	3	100.349296666667	257.713398420875	49.0470540546093	1	-3.20843126641201	0.01	99
Notocrypta feisthamelii	4	99.1063525	250.160495262626	39.0251097819829	1	-3.87069103985877	0.01	99
Nyctelius nyctelius	1	NA	NA	NA	NA	NA	NA	99
Nymphalis antiopa	8	175.042401	234.739142704545	32.2576726149891	3	-1.85062147592155	0.03	99
Nymphalis xanthomelas	5	196.667045	247.407108923232	39.7297270361545	4	-1.27713094723904	0.04	99
Nymphidium caricae	1	NA	NA	NA	NA	NA	NA	99
Nymphidium onaeum	2	231.571925	269.819668949495	90.1951936879162	10	-0.424055233828043	0.1	99
Oarisma garita	1	NA	NA	NA	NA	NA	NA	99
Oboronia punctatus	2	92.2634	278.598784585859	105.060400396307	1	-1.77360245994654	0.01	99
Ocaria ocrisia	5	196.2610036	246.577861379798	45.8563605471513	10	-1.09727106947487	0.1	99
Ochlodes sylvanoides	1	NA	NA	NA	NA	NA	NA	99
Ocybadistes flavovittata	1	NA	NA	NA	NA	NA	NA	99
Ocybadistes walkeri	3	201.495926666667	259.744001589226	51.6701937283265	6	-1.12730513899015	0.06	99
Odina hieroglyphica	1	NA	NA	NA	NA	NA	NA	99
Odontoptilum angulata	2	208.517279	276.551780171717	106.686205904777	6	-0.637706633155947	0.06	99
Oeneis norna	2	187.64298	287.314349030303	117.096181261083	2	-0.851192310089693	0.02	99
Oenomaus ortygnus	1	NA	NA	NA	NA	NA	NA	99
Oerane microthyrus	1	NA	NA	NA	NA	NA	NA	99
Ogyris amaryllis	1	NA	NA	NA	NA	NA	NA	99
Oileides azines	1	NA	NA	NA	NA	NA	NA	99
Oleria aquata	1	NA	NA	NA	NA	NA	NA	99
Oligoria maculata	1	NA	NA	NA	NA	NA	NA	99
Olyras crathis	1	NA	NA	NA	NA	NA	NA	99
Onophas columbaria	1	NA	NA	NA	NA	NA	NA	99
Opoptera aorsa	1	NA	NA	NA	NA	NA	NA	99
Opsiphanes tamarindi	4	94.704665	247.570140878788	37.2068518263954	1	-4.10853024039893	0.01	99
Orachrysops niobe	1	NA	NA	NA	NA	NA	NA	99
Oraidium barberae	2	247.46971	289.713433232323	123.551845731877	54	-0.341910903735081	0.54	99
Oreisplanus munionga	1	NA	NA	NA	NA	NA	NA	99
Oreixenica lathoniella	1	NA	NA	NA	NA	NA	NA	99
Oressinoma typhla	1	NA	NA	NA	NA	NA	NA	99
Oriens gola	1	NA	NA	NA	NA	NA	NA	99
Orinoma damaris	1	NA	NA	NA	NA	NA	NA	99
Orphe gerasa	1	NA	NA	NA	NA	NA	NA	99
Orses cynisca	1	NA	NA	NA	NA	NA	NA	99
Orsotriaena medus	2	187.64298	287.314349030303	117.096181261083	2	-0.851192310089693	0.02	99
Ortilia liriope	4	124.9708705	241.544207439394	38.0234801671297	1	-3.0658250225125	0.01	99
Osmodes laronia	1	NA	NA	NA	NA	NA	NA	99
Oxynetra stangelandi	1	NA	NA	NA	NA	NA	NA	99
Oxynthes corusca	1	NA	NA	NA	NA	NA	NA	99
Pachliopta aristolochiae	1	NA	NA	NA	NA	NA	NA	99
Pachliopta kotzebuea	1	NA	NA	NA	NA	NA	NA	99
Pachythone gigas	2	237.158238	270.271870919192	90.6686649684523	18	-0.365215843099859	0.18	99
Pachythone xanthe	0	NA	NA	NA	NA	NA	NA	99
Pagyris cymothoe	1	NA	NA	NA	NA	NA	NA	99
Palaeonympha opalina	1	NA	NA	NA	NA	NA	NA	99
Palla ussheri	3	240.594538666667	248.354707723906	37.8517002170265	32	-0.205015072314992	0.32	99
Panacea procilla	1	NA	NA	NA	NA	NA	NA	99
Pandita sinope	2	171.8273	281.926171808081	111.753420752961	2	-0.985194646090183	0.02	99
Panoquina lucas	1	NA	NA	NA	NA	NA	NA	99
Panoquina ocola	1	NA	NA	NA	NA	NA	NA	99
Panoquina panoquin	2	187.64298	287.314349030303	117.096181261083	2	-0.851192310089693	0.02	99
Panthiades hebraeus	2	225.40339	256.857838545455	59.9098434919037	10	-0.525029723199082	0.1	99
Pantoporia hordonia	1	NA	NA	NA	NA	NA	NA	99
Panyapedaliodes drymaea	1	NA	NA	NA	NA	NA	NA	99
Papias subcostulata	1	NA	NA	NA	NA	NA	NA	99
Papilio alexanor	1	NA	NA	NA	NA	NA	NA	99
Papilio ambrax	2	247.468522	271.408986131313	99.5288283792176	41	-0.240537988050024	0.41	99
Papilio clytia	1	NA	NA	NA	NA	NA	NA	99
Papilio deiphobus	1	NA	NA	NA	NA	NA	NA	99
Papilio elwesi	3	260.877023333333	250.769337518519	46.6894980561998	85	0.216487352308827	0.85	99
Papilio gigon	1	NA	NA	NA	NA	NA	NA	99
Papilio joanae	1	NA	NA	NA	NA	NA	NA	99
Papilio machaon	4	168.920318	235.729104292929	29.882765018312	2	-2.23569627014064	0.02	99
Papilio memnon	2	271.824464	252.840799838384	68.1358051615943	91	0.278615099896355	0.91	99
Papilio phestus	1	NA	NA	NA	NA	NA	NA	99
Papilio polytes	1	NA	NA	NA	NA	NA	NA	99
Papilio polyxenes	2	247.468182	254.692618535354	45.3500682836372	33	-0.159303763120467	0.33	99
Papilio protenor	1	NA	NA	NA	NA	NA	NA	99
Papilio slateri	1	NA	NA	NA	NA	NA	NA	99
Papilio xuthus	2	271.824694	270.765557151515	90.4456873220808	87	0.0117101973553833	0.87	99
Papilio zelicaon	2	247.468182	254.692618535354	45.3500682836372	33	-0.159303763120467	0.33	99
Paracarystus hypargyra	1	NA	NA	NA	NA	NA	NA	99
Parachoranthus magdalia	1	NA	NA	NA	NA	NA	NA	99
Paralethe dendrophilus	1	NA	NA	NA	NA	NA	NA	99
Paralucia pyrodiscus	1	NA	NA	NA	NA	NA	NA	99
Paramacera xicaque	1	NA	NA	NA	NA	NA	NA	99
Paramimus scurra	2	271.825185	259.147297989899	74.4849226991432	92	0.170207426559454	0.92	99
Parantica aglea	1	NA	NA	NA	NA	NA	NA	99
Parantica sita	1	NA	NA	NA	NA	NA	NA	99
Pararge aegeria	1	NA	NA	NA	NA	NA	NA	99
Parasarpa daraxa	1	NA	NA	NA	NA	NA	NA	99
Paratisiphone lyrnessa	1	NA	NA	NA	NA	NA	NA	99
Paratrytone snowi	1	NA	NA	NA	NA	NA	NA	99
Pardaleodes edipus	1	NA	NA	NA	NA	NA	NA	99
Pardaleodes incerta	1	NA	NA	NA	NA	NA	NA	99
Pardopsis punctatissima	2	188.72406	270.358239909091	80.5143721436195	2	-1.01390817236299	0.02	99
Parelbella ahira	2	271.824885	278.835194111111	96.2875915764355	82	-0.0728059451517815	0.82	99
Parelbella macleannani	1	NA	NA	NA	NA	NA	NA	99
Pareronia valeria	1	NA	NA	NA	NA	NA	NA	99
Pareuptychia hesionides	1	NA	NA	NA	NA	NA	NA	99
Pareuptychia ocirrhoe	2	187.64298	287.314349030303	117.096181261083	2	-0.851192310089693	0.02	99
Parides agavus	1	NA	NA	NA	NA	NA	NA	99
Parides eurimedes	1	NA	NA	NA	NA	NA	NA	99
Parides photinus	1	NA	NA	NA	NA	NA	NA	99
Parnara apostata	1	NA	NA	NA	NA	NA	NA	99
Parnara guttatus	2	187.64298	287.314349030303	117.096181261083	2	-0.851192310089693	0.02	99
Parnassius apollo	1	NA	NA	NA	NA	NA	NA	99
Parnassius imperator	1	NA	NA	NA	NA	NA	NA	99
Parnassius smintheus	1	NA	NA	NA	NA	NA	NA	99
Parosmodes morantii	3	207.904516	258.486685195286	58.1102212112997	9	-0.870452187944009	0.09	99
Parrhasius polibetes	3	214.000947	251.759104915825	38.6006648008638	5	-0.978173772669842	0.05	99
Parthenos sylvina	3	242.168694	250.348274444444	43.099900369613	43	-0.189781887528709	0.43	99
Paryphthimoides eous	1	NA	NA	NA	NA	NA	NA	99
Paryphthimoides poltys	1	NA	NA	NA	NA	NA	NA	99
Pasma tasmanicus	1	NA	NA	NA	NA	NA	NA	99
Passova gellias	1	NA	NA	NA	NA	NA	NA	99
Passova passova	1	NA	NA	NA	NA	NA	NA	99
Patricia dercyllidas	1	NA	NA	NA	NA	NA	NA	99
Patsuia sinensium	1	NA	NA	NA	NA	NA	NA	99
Pellicia arina	1	NA	NA	NA	NA	NA	NA	99
Pellicia dimidiata	1	NA	NA	NA	NA	NA	NA	99
Pelopidas mathias	2	187.64298	287.314349030303	117.096181261083	2	-0.851192310089693	0.02	99
Penthema adelma	1	NA	NA	NA	NA	NA	NA	99
Pentila pauli	0	NA	NA	NA	NA	NA	NA	99
Pentila tropicalis	0	NA	NA	NA	NA	NA	NA	99
Perichares lotus	1	NA	NA	NA	NA	NA	NA	99
Periplacis pretus	1	NA	NA	NA	NA	NA	NA	99
Perisama bomplandii	1	NA	NA	NA	NA	NA	NA	99
Perophthalma lasus	1	NA	NA	NA	NA	NA	NA	99
Perrhybris pamela	2	118.95147	269.574648222222	91.4170846229643	2	-1.64764801725459	0.02	99
Petrelaea dana	1	NA	NA	NA	NA	NA	NA	99
Phaedyma columella	4	229.884147	245.797602121212	37.6963312154901	28	-0.422148644393092	0.28	99
Phaeostrymon alcestis	1	NA	NA	NA	NA	NA	NA	99
Phalanta eurytis	2	224.042046	277.649425383838	96.8455846964511	6	-0.553534573123423	0.06	99
Phalanta phalantha	6	207.332987833333	240.124713607744	35.1395912152598	11	-0.933184611441083	0.11	99
Phanus vitreus	1	NA	NA	NA	NA	NA	NA	99
Phareas coeleste	1	NA	NA	NA	NA	NA	NA	99
Pharmacophagus antenor	2	271.824875	279.223014424242	105.332800020897	83	-0.0702358564737167	0.83	99
Pharneuptychia phares	1	NA	NA	NA	NA	NA	NA	99
Phasis pringlei	2	233.986103	269.739703070707	90.8902588851307	17	-0.393371088489178	0.17	99
Phengaris atroguttata	2	247.468153	273.220801161616	101.349462809676	19	-0.254097529949192	0.19	99
Phengaris nausithous	2	247.46954	269.100905525253	81.0490886248841	47	-0.266892150081639	0.47	99
Philaethria dido	1	NA	NA	NA	NA	NA	NA	99
Philotes sonorensis	1	NA	NA	NA	NA	NA	NA	99
Philotiella leona	1	NA	NA	NA	NA	NA	NA	99
Phlyaria cyara	1	NA	NA	NA	NA	NA	NA	99
Phocides pigmalion	1	NA	NA	NA	NA	NA	NA	99
Phocides polybius	1	NA	NA	NA	NA	NA	NA	99
Phoebis agarithe	1	NA	NA	NA	NA	NA	NA	99
Phoebis argante	1	NA	NA	NA	NA	NA	NA	99
Phoebis sennae	1	NA	NA	NA	NA	NA	NA	99
Pholisora catullus	1	NA	NA	NA	NA	NA	NA	99
Pholisora mejicanus	1	NA	NA	NA	NA	NA	NA	99
Phyciodes cocyta	1	NA	NA	NA	NA	NA	NA	99
Phyciodes tharos	1	NA	NA	NA	NA	NA	NA	99
Physcaeneura panda	1	NA	NA	NA	NA	NA	NA	99
Phystis simois	1	NA	NA	NA	NA	NA	NA	99
Pieriballia viardi	2	118.95147	269.574648222222	91.4170846229643	2	-1.64764801725459	0.02	99
Pieris brassicae	5	104.742732	236.41457469697	34.8071334423774	1	-3.78289820720084	0.01	99
Pieris napi	3	133.701663333333	243.666935902357	38.2741217191105	1	-2.87309721633971	0.01	99
Pieris rapae	5	104.742732	236.41457469697	34.8071334423774	1	-3.78289820720084	0.01	99
Pierphulia rosea	1	NA	NA	NA	NA	NA	NA	99
Pinacopteryx eriphia	1	NA	NA	NA	NA	NA	NA	99
Pirdana hyela	1	NA	NA	NA	NA	NA	NA	99
Piruna aea	1	NA	NA	NA	NA	NA	NA	99
Piruna pirus	1	NA	NA	NA	NA	NA	NA	99
Pithecops corvus	3	240.594335333333	248.660953942761	43.4108585939924	39	-0.185820296365756	0.39	99
Placidina euryanassa	1	NA	NA	NA	NA	NA	NA	99
Plastingia naga	1	NA	NA	NA	NA	NA	NA	99
Platylesches picanini	1	NA	NA	NA	NA	NA	NA	99
Plautella cossaea	2	231.571889	259.027085131313	60.2662668520389	7	-0.455564904969459	0.07	99
Plebejidea loewii	1	NA	NA	NA	NA	NA	NA	99
Plebejus anna	1	NA	NA	NA	NA	NA	NA	99
Plebejus argus	12	185.253990583333	220.451096694444	22.8166994676593	6	-1.54260287124349	0.06	99
Plebejus idas	2	247.46914	260.309666	72.4809327222272	42	-0.17715729527391	0.42	99
Plebejus melissa	1	NA	NA	NA	NA	NA	NA	99
Plebulina emigdionis	2	247.46895	273.46663820202	97.9507041291994	43	-0.265416042009546	0.43	99
Ploetzia amygdalis	1	NA	NA	NA	NA	NA	NA	99
Poanes zabulon	1	NA	NA	NA	NA	NA	NA	99
Poladryas arachne	1	NA	NA	NA	NA	NA	NA	99
Polites vibex	1	NA	NA	NA	NA	NA	NA	99
Polycaena tamerlana	1	NA	NA	NA	NA	NA	NA	99
Polyctor polyctor	1	NA	NA	NA	NA	NA	NA	99
Polygonia c-album	8	189.754926	235.457100944444	32.0690446534056	8	-1.42511806754403	0.08	99
Polygonia c-aureum	5	192.1053602	247.147113713131	40.3368918877793	4	-1.36455118223442	0.04	99
Polygonus leo	1	NA	NA	NA	NA	NA	NA	99
Polygonus savigny	1	NA	NA	NA	NA	NA	NA	99
Polyommatus icarus	1	NA	NA	NA	NA	NA	NA	99
Polythrix asine	1	NA	NA	NA	NA	NA	NA	99
Polythrix octomaculata	1	NA	NA	NA	NA	NA	NA	99
Polytremis lubricans	1	NA	NA	NA	NA	NA	NA	99
Polyura eudamippus	3	189.12561	257.926706912458	57.5776698037648	2	-1.19492673369632	0.02	99
Pompeius verna	1	NA	NA	NA	NA	NA	NA	99
Pontia beckerii	3	80.5200233333333	250.532288447811	44.5367589291702	1	-3.81734704550145	0.01	99
Pontia daplidice	2	118.9514	261.606661575758	73.2827233281178	1	-1.94664247038186	0.01	99
Poritia hewitsoni	2	232.75658	270.855493	75.0389078757273	7	-0.507722114814038	0.07	99
Posttaygetis penelea	1	NA	NA	NA	NA	NA	NA	99
Potanthus omaha	2	271.516412	263.685103424242	83.86973535879	69.5	0.0933746665856961	0.695	99
Praepedaliodes phanias	1	NA	NA	NA	NA	NA	NA	99
Praephilotes anthracias	2	247.46875	269.692190686869	91.4769353808255	32	-0.242940371737977	0.32	99
Praetaxila segecia	1	NA	NA	NA	NA	NA	NA	99
Pratapa deva	2	242.77043	279.857358909091	105.294278848596	26	-0.352221690624032	0.26	99
Prepona claudina	2	205.215447	279.110097232323	104.572140238229	4	-0.70663802102531	0.04	99
Prepona dexamenus	1	NA	NA	NA	NA	NA	NA	99
Prepona laertes	3	233.433984	249.663676292929	40.8336266344018	25	-0.397458997170141	0.25	99
Prioneris thestylis	1	NA	NA	NA	NA	NA	NA	99
Problema byssus	1	NA	NA	NA	NA	NA	NA	99
Proeidosa polysema	1	NA	NA	NA	NA	NA	NA	99
Prolibythea carinenta	2	247.4694	276.179688121212	106.860829117812	53	-0.268669898579578	0.53	99
Prosotas nora	7	230.425210714286	232.499631318903	31.1080028342368	58	-0.0666844675201883	0.58	99
Protantigius superans	3	236.87099	257.628200491583	51.5570934883415	25	-0.402606296964283	0.25	99
Proteides mercurius	1	NA	NA	NA	NA	NA	NA	99
Proterebia phegea	1	NA	NA	NA	NA	NA	NA	99
Protesilaus protesilaus	3	235.115030666667	244.443441309764	44.3269014190698	35	-0.210445809304516	0.35	99
Prothoe franckii	1	NA	NA	NA	NA	NA	NA	99
Protogoniomorpha anacardii	1	NA	NA	NA	NA	NA	NA	99
Protogoniomorpha parhassus	1	NA	NA	NA	NA	NA	NA	99
Protonymphidia senta	1	NA	NA	NA	NA	NA	NA	99
Pseudacraea rubrobasalis	1	NA	NA	NA	NA	NA	NA	99
Pseudaletis agrippina	0	NA	NA	NA	NA	NA	NA	99
Pseudalmenus chlorinda	1	NA	NA	NA	NA	NA	NA	99
Pseudargynnis hegemone	1	NA	NA	NA	NA	NA	NA	99
Pseudergolis avesta	1	NA	NA	NA	NA	NA	NA	99
Pseudochrysops bornoi	1	NA	NA	NA	NA	NA	NA	99
Pseudocoladenia dan	2	247.46895	273.46663820202	97.9507041291994	43	-0.265416042009546	0.43	99
Pseudocopaeodes eunus	1	NA	NA	NA	NA	NA	NA	99
Pseudodipsas eone	4	177.0180325	248.45258475	45.3429000721193	6	-1.57542971747244	0.06	99
Pseudolucia chilensis	1	NA	NA	NA	NA	NA	NA	99
Pseudolucia parana	1	NA	NA	NA	NA	NA	NA	99
Pseudolycaena marsyas	13	195.959181923077	219.790488244755	23.8865456919886	15	-0.997687427432054	0.15	99
Pseudonacaduba aethiops	1	NA	NA	NA	NA	NA	NA	99
Pseudonascus paulliniae	1	NA	NA	NA	NA	NA	NA	99
Pseudoneptis bugandensis	1	NA	NA	NA	NA	NA	NA	99
Pseudonympha trimenii	1	NA	NA	NA	NA	NA	NA	99
Pseudopieris nehemia	1	NA	NA	NA	NA	NA	NA	99
Pseudopontia paradoxa	2	242.769708	264.965325151515	83.9023921139171	24	-0.264540933724267	0.24	99
Pseudopontia zambezi	1	NA	NA	NA	NA	NA	NA	99
Pseudoscada timna	1	NA	NA	NA	NA	NA	NA	99
Pseudozizeeria maha	4	236.0588345	240.445121426768	32.9230475663336	43	-0.133228460030323	0.43	99
Psolos fuligo	2	196.41887	265.130168050505	71.1993196530063	3	-0.965055542459862	0.03	99
Psychonotis caelius	1	NA	NA	NA	NA	NA	NA	99
Ptelina carnuta	0	NA	NA	NA	NA	NA	NA	99
Pteronymia aletta	1	NA	NA	NA	NA	NA	NA	99
Pteroteinon laufella	2	271.516683	266.891607727273	82.2071636152489	71	0.0562612194525271	0.71	99
Pterourus glaucus	11	193.064048363636	221.680864861341	25.69298342912	14	-1.11379889286312	0.14	99
Pterourus troilus	4	246.2804675	241.02062180303	40.4292332113707	66	0.130100060752336	0.66	99
Ptychandra lorquinii	1	NA	NA	NA	NA	NA	NA	99
Pycina zamba	1	NA	NA	NA	NA	NA	NA	99
Pyrgus albescens	1	NA	NA	NA	NA	NA	NA	99
Pyrgus carthami	3	240.595239666667	250.501853060606	36.9106923121386	38	-0.268394136586852	0.38	99
Pyrgus malvae	1	NA	NA	NA	NA	NA	NA	99
Pyrgus scriptura	1	NA	NA	NA	NA	NA	NA	99
Pyrisitia lisa	1	NA	NA	NA	NA	NA	NA	99
Pyrisitia proterpia	1	NA	NA	NA	NA	NA	NA	99
Pyronia tithonus	2	187.64298	287.314349030303	117.096181261083	2	-0.851192310089693	0.02	99
Pyrrhiades lucagus	1	NA	NA	NA	NA	NA	NA	99
Pyrrhocalles antiqua	1	NA	NA	NA	NA	NA	NA	99
Pyrrhochalcia iphis	7	233.130772285714	233.514062215007	31.4352055564138	61	-0.012193014885972	0.61	99
Pyrrhogyra neaerea	1	NA	NA	NA	NA	NA	NA	99
Pyrrhogyra otolais	1	NA	NA	NA	NA	NA	NA	99
Pyrrhopyge crida	1	NA	NA	NA	NA	NA	NA	99
Pyrrhopyge phidias	3	234.223669333333	261.607816090909	65.0659332221938	21	-0.420867655337572	0.21	99
Pyrrhopygopsis socrates	1	NA	NA	NA	NA	NA	NA	99
Pythonides jovianus	1	NA	NA	NA	NA	NA	NA	99
Quadrus cerialis	2	264.78875	280.26725459596	103.926803466155	61	-0.148936598449315	0.61	99
Quedara monteithi	1	NA	NA	NA	NA	NA	NA	99
Quinta cannae	2	76.4774	263.979179212121	82.8728736953631	1	-2.2625229565632	0.01	99
